0.0037044213551557193, 13062562934348600000
0.005669627188070905, 8496818980465816000
0.005669627188070905, 111660722537686320000
0.009651552033700949, 85302315510722530000
0.009651552033700949, 1.0069194234134039e+21
0.01530502781542409, 557544866751046940000
0.01585758203652898, 2.1324523111645973e+21
0.019617968299953808, 3.4719867448124512e+22
0.02260816961948684, 2.6542521884676597e+22
0.026994769334439495, 3.1168749245550683e+22
0.02897912766078706, 8.63894601111634e+22
0.037145414870576154, 3.6770942307116796e+23
0.044352635491507024, 1.1969570320334228e+24
0.05111293335434858, 1.651195963831554e+24
0.05890364635910642, 1.1283242716043359e+23
0.12853006860007343, 1.1888622488237664e+23
0.2804576550936331, 1.3217040709134614e+23
0.42924122122566566, 5.027028533630536e+22
1.005471275838349, 3.6376267761732723e+22
1.7734345530759024, 4.503982292736648e+22
1.972530361591082, 1.0120658055857266e+24
9.391799557537999, 4.784551706049814e+24
9.391799557537999, 9.109662121985648e+24
18.424802599930008, 3.2983722092835e+25
87.72592618861837, 1.1923581910735682e+26
178.3137502697036, 3.301042353204562e+26
362.44466050871324, 5.949148030937654e+26
362.44466050871324, 8.168957561985114e+25
1088.2529618218355, 3.865076597029008e+26
3043.773434502867, 1.190595173355485e+27
11306.22269966472, 2.8030045654382577e+27
35172.92862961582, 5.047730180260186e+27
62037.46289283543, 9.099347730679801e+27
156001.20826781436, 1.0113523832368145e+28
317091.67063143634, 1.0657499814542253e+28
328539.56495724985, 3.470080785276603e+28
691906.4726537021, 4.070755083541395e+28
1406385.1284909055, 4.2897087372296285e+28
2961856.2792380573, 3.27583874982515e+28
6020337.702394387, 3.271675807991456e+28
7447969.931892712, 8.143123611840965e+28
8893078.639501499, 3.098570905380926e+28
24006660.654637374, 2.2415982336576114e+28
52383475.92249185, 1.8060507849818177e+28
86066496.23800728, 3.256111837762739e+28
146513207.87850434, 4.48864885201274e+28
287429146.7685043, 4.991156191466311e+28
627181681.1915424, 4.7237684096538625e+28
1469134682.2875807, 4.015231958814402e+28
2684787719.26445, 3.801334957268392e+28
5083480212.970936, 8.048413818076845e+28
9972755367.150595, 9.963363986469815e+28
27893154367.815483, 1.7008110814747253e+29
44231798364.51992, 4.010314828871925e+29
65338006050.026634, 6.495618224237383e+29
96515520337.00969, 1.0521133106877245e+30
